@relation ShenyangPM20100101_20151231

@attribute No numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute season numeric
@attribute PM_Taiyuanjie {NA}
@attribute 'PM_US Post' {NA}
@attribute PM_Xiaoheyan {NA}
@attribute DEWP string
@attribute HUMI string
@attribute PRES string
@attribute TEMP string
@attribute cbwd {NE,NA,cv,SE,NW,SW}
@attribute Iws string
@attribute precipitation {NA}
@attribute Iprec {NA}

@data
842,2010,2,5,1,4,NA,NA,NA,-23,70.49,1028,-19,SE,8.2311,NA,NA
843,2010,2,5,2,4,NA,NA,NA,-23,76.84,1028,-20,SE,8.7455,NA,NA
844,2010,2,5,3,4,NA,NA,NA,-23,76.84,1028,-20,SW,1.0289,NA,NA
845,2010,2,5,4,4,NA,NA,NA,-22,77.02,1028,-19,SW,2.0578,NA,NA
846,2010,2,5,5,4,NA,NA,NA,-24,70.26,1028,-20,cv,0.5144,NA,NA
847,2010,2,5,6,4,NA,NA,NA,-24,70.26,1029,-20,cv,1.0288,NA,NA
848,2010,2,5,7,4,NA,NA,NA,-24,76.65,1030,-21,SW,0.5144,NA,NA
849,2010,2,5,8,4,NA,NA,NA,-23,76.84,1030,-20,SW,1.0288,NA,NA
850,2010,2,5,9,4,NA,NA,NA,-22,50.63,1031,-14,cv,1.0289,NA,NA
851,2010,2,5,10,4,NA,NA,NA,-23,42.7,1031,-13,cv,1.5433,NA,NA
852,2010,2,5,11,4,NA,NA,NA,-23,39.38,1031,-12,NW,0.5144,NA,NA
853,2010,2,5,12,4,NA,NA,NA,-24,33.23,1031,-11,NW,2.0577,NA,NA
854,2010,2,5,13,4,NA,NA,NA,-23,33.57,1030,-10,NW,3.601,NA,NA
855,2010,2,5,14,4,NA,NA,NA,-22,36.68,1030,-10,NW,5.1443,NA,NA
856,2010,2,5,15,4,NA,NA,NA,-21,40.04,1030,-10,NW,6.6876,NA,NA
857,2010,2,5,16,4,NA,NA,NA,-22,36.68,1030,-10,NW,8.2309,NA,NA
858,2010,2,5,17,4,NA,NA,NA,-21,43.36,1031,-11,NW,9.2598,NA,NA
859,2010,2,5,18,4,NA,NA,NA,-20,51.25,1031,-12,NE,0.5144,NA,NA
860,2010,2,5,19,4,NA,NA,NA,-20,55.57,1032,-13,SE,1.0289,NA,NA
861,2010,2,5,20,4,NA,NA,NA,-21,55.28,1032,-14,SE,2.5722,NA,NA
862,2010,2,5,21,4,NA,NA,NA,-21,60.02,1032,-15,SE,3.6011,NA,NA
863,2010,2,5,22,4,NA,NA,NA,-21,65.23,1033,-16,SE,5.1444,NA,NA
864,2010,2,5,23,4,NA,NA,NA,-21,70.94,1033,-17,SE,5.6588,NA,NA
865,2010,2,6,0,4,NA,NA,NA,-21,70.94,1033,-17,cv,0,NA,NA
866,2010,2,6,1,4,NA,NA,NA,-21,70.94,1034,-17,SE,1.0289,NA,NA
867,2010,2,6,2,4,NA,NA,NA,-22,64.97,1034,-17,SE,2.0578,NA,NA
868,2010,2,6,3,4,NA,NA,NA,-22,64.97,1033,-17,SE,3.6011,NA,NA
869,2010,2,6,4,4,NA,NA,NA,-22,64.97,1033,-17,SE,5.1444,NA,NA
870,2010,2,6,5,4,NA,NA,NA,-22,70.71,1033,-18,SE,6.1733,NA,NA
871,2010,2,6,6,4,NA,NA,NA,-22,70.71,1033,-18,SE,7.2022,NA,NA
872,2010,2,6,7,4,NA,NA,NA,-23,70.49,1033,-19,NE,0.5144,NA,NA
873,2010,2,6,8,4,NA,NA,NA,-21,70.94,1034,-17,NE,1.5433,NA,NA
874,2010,2,6,9,4,NA,NA,NA,-19,65.73,1034,-14,NE,2.5722,NA,NA
875,2010,2,6,10,4,NA,NA,NA,-18,56.16,1035,-11,NE,3.0866,NA,NA
876,2010,2,6,11,4,NA,NA,NA,-19,44.01,1034,-9,NE,4.1155,NA,NA
877,2010,2,6,12,4,NA,NA,NA,-19,37.67,1033,-7,cv,0.5144,NA,NA
878,2010,2,6,13,4,NA,NA,NA,-19,32.32,1032,-5,cv,1.0288,NA,NA
879,2010,2,6,14,4,NA,NA,NA,-19,32.32,1031,-5,cv,1.5432,NA,NA
880,2010,2,6,15,4,NA,NA,NA,-18,32.65,1030,-4,cv,2.0576,NA,NA
881,2010,2,6,16,4,NA,NA,NA,-18,32.65,1030,-4,NE,1.5433,NA,NA
882,2010,2,6,17,4,NA,NA,NA,-16,44.97,1030,-6,NE,2.5722,NA,NA
883,2010,2,6,18,4,NA,NA,NA,-16,52.47,1030,-8,NE,3.6011,NA,NA
884,2010,2,6,19,4,NA,NA,NA,-16,56.74,1029,-9,NE,4.63,NA,NA
885,2010,2,6,20,4,NA,NA,NA,-16,56.74,1029,-9,SE,1.0289,NA,NA
886,2010,2,6,21,4,NA,NA,NA,-16,56.74,1028,-9,SE,2.5722,NA,NA
887,2010,2,6,22,4,NA,NA,NA,-16,56.74,1028,-9,SE,4.1155,NA,NA
888,2010,2,6,23,4,NA,NA,NA,-16,52.47,1027,-8,SE,5.1444,NA,NA
889,2010,2,7,0,4,NA,NA,NA,-16,61.39,1026,-10,cv,0.5144,NA,NA
890,2010,2,7,1,4,NA,NA,NA,-15,61.65,1025,-9,SW,1.5433,NA,NA
891,2010,2,7,2,4,NA,NA,NA,-15,61.65,1025,-9,SE,1.0289,NA,NA
892,2010,2,7,3,4,NA,NA,NA,-14,61.92,1024,-8,SW,0.5144,NA,NA
893,2010,2,7,4,4,NA,NA,NA,-13,67.19,1024,-8,cv,0.5144,NA,NA
894,2010,2,7,5,4,NA,NA,NA,-12,72.85,1025,-8,SW,1.0289,NA,NA
895,2010,2,7,6,4,NA,NA,NA,-8,92.55,1024,-7,SW,2.5722,NA,NA
896,2010,2,7,7,4,NA,NA,NA,-6,92.67,1023,-5,SW,4.63,NA,NA
897,2010,2,7,8,4,NA,NA,NA,-5,92.73,1023,-4,SW,6.6878,NA,NA
898,2010,2,7,9,4,NA,NA,NA,-4,92.79,1022,-3,SW,9.26,NA,NA
899,2010,2,7,10,4,NA,NA,NA,-3,92.85,1021,-2,SW,11.8322,NA,NA
900,2010,2,7,11,4,NA,NA,NA,-3,92.85,1021,-2,SW,14.4044,NA,NA
901,2010,2,7,12,4,NA,NA,NA,-3,92.85,1021,-2,SW,16.9766,NA,NA
902,2010,2,7,13,4,NA,NA,NA,-2,92.91,1020,-1,SW,19.5488,NA,NA
903,2010,2,7,14,4,NA,NA,NA,-2,92.91,1020,-1,SW,22.121,NA,NA
904,2010,2,7,15,4,NA,NA,NA,-2,92.91,1019,-1,SW,24.6932,NA,NA
905,2010,2,7,16,4,NA,NA,NA,-2,92.91,1019,-1,SW,27.2654,NA,NA
906,2010,2,7,17,4,NA,NA,NA,-2,92.91,1019,-1,SE,1.5433,NA,NA
907,2010,2,7,18,4,NA,NA,NA,-4,80.04,1019,-1,SW,1.0289,NA,NA
908,2010,2,7,19,4,NA,NA,NA,-4,74.41,1019,0,SE,2.0578,NA,NA
909,2010,2,7,20,4,NA,NA,NA,-4,74.41,1019,0,SW,1.5433,NA,NA
910,2010,2,7,21,4,NA,NA,NA,-4,74.41,1019,0,SW,3.0866,NA,NA
911,2010,2,7,22,4,NA,NA,NA,-3,80.19,1019,0,SW,4.6299,NA,NA
912,2010,2,7,23,4,NA,NA,NA,-3,80.19,1018,0,SW,6.6877,NA,NA
913,2010,2,8,0,4,NA,NA,NA,-2,86.37,1018,0,SW,8.7455,NA,NA
914,2010,2,8,1,4,NA,NA,NA,-2,80.34,1017,1,SW,11.3177,NA,NA
915,2010,2,8,2,4,NA,NA,NA,-2,80.34,1017,1,SW,13.3755,NA,NA
916,2010,2,8,3,4,NA,NA,NA,-2,80.34,1017,1,SW,14.9188,NA,NA
917,2010,2,8,4,4,NA,NA,NA,-2,80.34,1017,1,SW,15.9477,NA,NA
918,2010,2,8,5,4,NA,NA,NA,-2,80.34,1016,1,SW,17.491,NA,NA
919,2010,2,8,6,4,NA,NA,NA,-2,86.37,1017,0,SW,18.5199,NA,NA
920,2010,2,8,7,4,NA,NA,NA,-2,86.37,1017,0,SW,20.0632,NA,NA
921,2010,2,8,8,4,NA,NA,NA,-1,86.47,1017,1,SW,21.6065,NA,NA
922,2010,2,8,9,4,NA,NA,NA,0,100,1018,0,SW,22.6354,NA,NA
923,2010,2,8,10,4,NA,NA,NA,0,100,1018,0,SW,23.6643,NA,NA
924,2010,2,8,11,4,NA,NA,NA,0,100,1018,0,NW,2.0578,NA,NA
925,2010,2,8,12,4,NA,NA,NA,-1,92.96,1018,0,NW,4.1156,NA,NA
926,2010,2,8,13,4,NA,NA,NA,-1,86.47,1018,1,NW,5.6589,NA,NA
927,2010,2,8,14,4,NA,NA,NA,-3,74.59,1018,1,NE,2.5722,NA,NA
928,2010,2,8,15,4,NA,NA,NA,-4,74.41,1019,0,NE,5.6589,NA,NA
929,2010,2,8,16,4,NA,NA,NA,-7,63.69,1019,-1,NE,7.2022,NA,NA
930,2010,2,8,17,4,NA,NA,NA,-8,63.45,1019,-2,NE,9.26,NA,NA
931,2010,2,8,18,4,NA,NA,NA,-9,63.2,1020,-3,NE,10.8033,NA,NA
932,2010,2,8,19,4,NA,NA,NA,-11,58.13,1020,-4,NE,12.3466,NA,NA
933,2010,2,8,20,4,NA,NA,NA,-11,58.13,1021,-4,cv,0.5144,NA,NA
934,2010,2,8,21,4,NA,NA,NA,-10,67.88,1022,-5,cv,1.0288,NA,NA
935,2010,2,8,22,4,NA,NA,NA,-11,62.69,1023,-5,cv,1.5432,NA,NA
936,2010,2,8,23,4,NA,NA,NA,-10,79.1,1023,-7,cv,2.0576,NA,NA
937,2010,2,9,0,4,NA,NA,NA,-10,73.25,1024,-6,NE,2.0578,NA,NA
938,2010,2,9,1,4,NA,NA,NA,-13,57.58,1024,-6,NE,5.1445,NA,NA
939,2010,2,9,2,4,NA,NA,NA,-16,48.56,1025,-7,NE,8.2312,NA,NA
940,2010,2,9,3,4,NA,NA,NA,-15,57.02,1025,-8,NE,10.289,NA,NA
941,2010,2,9,4,4,NA,NA,NA,-15,61.65,1025,-9,NE,12.3468,NA,NA
942,2010,2,9,5,4,NA,NA,NA,-15,66.71,1026,-10,NE,13.8901,NA,NA
943,2010,2,9,6,4,NA,NA,NA,-15,66.71,1026,-10,NE,14.919,NA,NA
944,2010,2,9,7,4,NA,NA,NA,-17,56.45,1026,-10,NE,16.4623,NA,NA
945,2010,2,9,8,4,NA,NA,NA,-17,52.17,1026,-9,NE,18.0056,NA,NA
946,2010,2,9,9,4,NA,NA,NA,-17,44.65,1026,-7,NE,20.5778,NA,NA
947,2010,2,9,10,4,NA,NA,NA,-18,37.99,1026,-6,NE,23.15,NA,NA
948,2010,2,9,11,4,NA,NA,NA,-17,41.35,1025,-6,NE,25.2078,NA,NA
949,2010,2,9,12,4,NA,NA,NA,-17,38.32,1025,-5,NW,2.0578,NA,NA
950,2010,2,9,13,4,NA,NA,NA,-16,41.67,1025,-5,NW,4.1156,NA,NA
951,2010,2,9,14,4,NA,NA,NA,-15,45.29,1025,-5,NW,6.1734,NA,NA
952,2010,2,9,15,4,NA,NA,NA,-17,38.32,1025,-5,NW,8.7456,NA,NA
953,2010,2,9,16,4,NA,NA,NA,-17,41.35,1026,-6,NW,11.3178,NA,NA
954,2010,2,9,17,4,NA,NA,NA,-16,48.56,1026,-7,NW,12.8611,NA,NA
955,2010,2,9,18,4,NA,NA,NA,-16,52.47,1027,-8,NE,1.5433,NA,NA
956,2010,2,9,19,4,NA,NA,NA,-15,57.02,1027,-8,NE,3.0866,NA,NA
957,2010,2,9,20,4,NA,NA,NA,-15,57.02,1027,-8,NE,4.6299,NA,NA
958,2010,2,9,21,4,NA,NA,NA,-15,57.02,1027,-8,NE,6.1732,NA,NA
959,2010,2,9,22,4,NA,NA,NA,-16,56.74,1028,-9,NE,7.2021,NA,NA
960,2010,2,9,23,4,NA,NA,NA,-15,61.65,1028,-9,NE,8.7454,NA,NA
961,2010,2,10,0,4,NA,NA,NA,-16,61.39,1028,-10,NE,9.2598,NA,NA
962,2010,2,10,1,4,NA,NA,NA,-15,72.23,1028,-11,SE,0.5144,NA,NA
963,2010,2,10,2,4,NA,NA,NA,-17,52.17,1028,-9,NE,3.0867,NA,NA
964,2010,2,10,3,4,NA,NA,NA,-17,52.17,1028,-9,NE,5.6589,NA,NA
965,2010,2,10,4,4,NA,NA,NA,-19,47.62,1029,-10,NW,3.0867,NA,NA
966,2010,2,10,5,4,NA,NA,NA,-20,47.3,1029,-11,NE,2.5722,NA,NA
967,2010,2,10,6,4,NA,NA,NA,-19,51.56,1030,-11,NE,4.63,NA,NA
968,2010,2,10,7,4,NA,NA,NA,-20,51.25,1030,-12,NE,7.7167,NA,NA
969,2010,2,10,8,4,NA,NA,NA,-20,51.25,1030,-12,NW,2.5722,NA,NA
970,2010,2,10,9,4,NA,NA,NA,-20,51.25,1031,-12,NW,5.1444,NA,NA
971,2010,2,10,10,4,NA,NA,NA,-19,55.87,1032,-12,NE,2.0578,NA,NA
972,2010,2,10,11,4,NA,NA,NA,-19,55.87,1032,-12,NE,4.63,NA,NA
973,2010,2,10,12,4,NA,NA,NA,-18,56.16,1032,-11,NE,6.6878,NA,NA
974,2010,2,10,13,4,NA,NA,NA,-18,51.87,1031,-10,NE,8.7456,NA,NA
975,2010,2,10,14,4,NA,NA,NA,-17,52.17,1031,-9,NE,11.3178,NA,NA
976,2010,2,10,15,4,NA,NA,NA,-17,56.45,1031,-10,NE,14.9189,NA,NA
977,2010,2,10,16,4,NA,NA,NA,-17,56.45,1031,-10,NE,18.52,NA,NA
978,2010,2,10,17,4,NA,NA,NA,-17,56.45,1032,-10,NE,22.1211,NA,NA
979,2010,2,10,18,4,NA,NA,NA,-17,61.12,1032,-11,NE,24.6933,NA,NA
980,2010,2,10,19,4,NA,NA,NA,-17,61.12,1033,-11,NE,27.78,NA,NA
981,2010,2,10,20,4,NA,NA,NA,-18,56.16,1034,-11,NE,29.3233,NA,NA
982,2010,2,10,21,4,NA,NA,NA,-18,56.16,1034,-11,NE,31.8955,NA,NA
983,2010,2,10,22,4,NA,NA,NA,-18,60.85,1033,-12,NE,34.4677,NA,NA
984,2010,2,10,23,4,NA,NA,NA,-18,60.85,1033,-12,NE,36.5255,NA,NA
985,2010,2,11,0,4,NA,NA,NA,-17,61.12,1035,-11,NW,1.5433,NA,NA
986,2010,2,11,1,4,NA,NA,NA,-19,51.56,1035,-11,NW,4.63,NA,NA
987,2010,2,11,2,4,NA,NA,NA,-20,51.25,1036,-12,NW,6.1733,NA,NA
988,2010,2,11,3,4,NA,NA,NA,-21,50.94,1035,-13,NW,9.26,NA,NA
989,2010,2,11,4,4,NA,NA,NA,-21,50.94,1034,-13,NW,12.3467,NA,NA
990,2010,2,11,5,4,NA,NA,NA,-21,55.28,1034,-14,NE,3.6011,NA,NA
991,2010,2,11,6,4,NA,NA,NA,-22,50.63,1034,-14,NE,7.7167,NA,NA
992,2010,2,11,7,4,NA,NA,NA,-22,54.98,1035,-15,NE,11.3178,NA,NA
993,2010,2,11,8,4,NA,NA,NA,-21,55.28,1035,-14,NE,14.9189,NA,NA
994,2010,2,11,9,4,NA,NA,NA,-21,55.28,1035,-14,NE,18.0056,NA,NA
995,2010,2,11,10,4,NA,NA,NA,-21,50.94,1036,-13,NE,21.0923,NA,NA
996,2010,2,11,11,4,NA,NA,NA,-20,55.57,1035,-13,NE,23.6645,NA,NA
997,2010,2,11,12,4,NA,NA,NA,-19,51.56,1035,-11,NE,26.7512,NA,NA
998,2010,2,11,13,4,NA,NA,NA,-20,47.3,1034,-11,NE,30.3523,NA,NA
999,2010,2,11,14,4,NA,NA,NA,-21,43.36,1034,-11,NW,4.1156,NA,NA
1000,2010,2,11,15,4,NA,NA,NA,-22,43.03,1033,-12,NW,8.2312,NA,NA
1001,2010,2,11,16,4,NA,NA,NA,-21,46.98,1033,-12,NE,3.6011,NA,NA
1002,2010,2,11,17,4,NA,NA,NA,-21,50.94,1035,-13,NW,3.6011,NA,NA
1003,2010,2,11,18,4,NA,NA,NA,-22,46.66,1035,-13,NE,3.6011,NA,NA
1004,2010,2,11,19,4,NA,NA,NA,-22,50.63,1035,-14,NE,7.2022,NA,NA
1005,2010,2,11,20,4,NA,NA,NA,-22,50.63,1035,-14,NE,9.7744,NA,NA
1006,2010,2,11,21,4,NA,NA,NA,-23,42.7,1036,-13,NE,12.8611,NA,NA
1007,2010,2,11,22,4,NA,NA,NA,-22,50.63,1036,-14,NE,14.9189,NA,NA
1008,2010,2,11,23,4,NA,NA,NA,-22,46.66,1036,-13,NE,17.4911,NA,NA
1009,2010,2,12,0,4,NA,NA,NA,-21,60.02,1036,-15,NE,19.0344,NA,NA
1010,2010,2,12,1,4,NA,NA,NA,-21,60.02,1036,-15,NE,21.0922,NA,NA
1011,2010,2,12,2,4,NA,NA,NA,-21,65.23,1036,-16,NE,22.1211,NA,NA
1012,2010,2,12,3,4,NA,NA,NA,-22,59.74,1036,-16,NE,23.15,NA,NA
1013,2010,2,12,4,4,NA,NA,NA,-22,64.97,1035,-17,SE,1.0289,NA,NA
1014,2010,2,12,5,4,NA,NA,NA,-21,70.94,1035,-17,NE,1.0289,NA,NA
1015,2010,2,12,6,4,NA,NA,NA,-22,64.97,1035,-17,NE,2.5722,NA,NA
1016,2010,2,12,7,4,NA,NA,NA,-22,64.97,1035,-17,NE,3.0866,NA,NA
1017,2010,2,12,8,4,NA,NA,NA,-21,65.23,1036,-16,NE,4.6299,NA,NA
1018,2010,2,12,9,4,NA,NA,NA,-21,55.28,1036,-14,NE,6.1732,NA,NA
1019,2010,2,12,10,4,NA,NA,NA,-21,50.94,1035,-13,NE,8.231,NA,NA
1020,2010,2,12,11,4,NA,NA,NA,-20,51.25,1035,-12,NE,10.2888,NA,NA
1021,2010,2,12,12,4,NA,NA,NA,-21,43.36,1034,-11,NE,12.3466,NA,NA
1022,2010,2,12,13,4,NA,NA,NA,-21,40.04,1033,-10,NE,14.9188,NA,NA
1023,2010,2,12,14,4,NA,NA,NA,-20,40.37,1032,-9,NE,17.491,NA,NA
1024,2010,2,12,15,4,NA,NA,NA,-20,40.37,1031,-9,NE,20.5777,NA,NA
1025,2010,2,12,16,4,NA,NA,NA,-20,43.68,1031,-10,NE,23.6644,NA,NA
1026,2010,2,12,17,4,NA,NA,NA,-20,43.68,1031,-10,NE,25.7222,NA,NA
1027,2010,2,12,18,4,NA,NA,NA,-22,39.71,1031,-11,NW,2.0578,NA,NA
1028,2010,2,12,19,4,NA,NA,NA,-21,46.98,1031,-12,NW,4.1156,NA,NA
1029,2010,2,12,20,4,NA,NA,NA,-20,51.25,1031,-12,NW,5.6589,NA,NA
1030,2010,2,12,21,4,NA,NA,NA,-21,50.94,1031,-13,NE,1.0289,NA,NA
1031,2010,2,12,22,4,NA,NA,NA,-20,55.57,1030,-13,NE,2.0578,NA,NA
1032,2010,2,12,23,4,NA,NA,NA,-20,55.57,1030,-13,NE,2.5722,NA,NA
1033,2010,2,13,0,4,NA,NA,NA,-21,65.23,1030,-16,cv,0,NA,NA
1034,2010,2,13,1,4,NA,NA,NA,-21,70.94,1030,-17,SE,0.5144,NA,NA
1035,2010,2,13,2,4,NA,NA,NA,-21,70.94,1030,-17,SE,1.5433,NA,NA
1036,2010,2,13,3,4,NA,NA,NA,-21,70.94,1029,-17,SE,2.5722,NA,NA
1037,2010,2,13,4,4,NA,NA,NA,-22,70.71,1029,-18,SE,3.0866,NA,NA
1038,2010,2,13,5,4,NA,NA,NA,-22,77.02,1029,-19,SE,3.601,NA,NA
1039,2010,2,13,6,4,NA,NA,NA,-22,83.96,1029,-20,SE,4.6299,NA,NA
1040,2010,2,13,7,4,NA,NA,NA,-22,70.71,1029,-18,SE,5.1443,NA,NA
1041,2010,2,13,8,4,NA,NA,NA,-21,70.94,1029,-17,SE,5.6587,NA,NA
1042,2010,2,13,9,4,NA,NA,NA,-18,71.6,1030,-14,SW,1.0289,NA,NA
1043,2010,2,13,10,4,NA,NA,NA,-17,61.12,1030,-11,SW,2.0578,NA,NA
1044,2010,2,13,11,4,NA,NA,NA,-18,47.93,1029,-9,SW,3.0867,NA,NA
1045,2010,2,13,12,4,NA,NA,NA,-19,40.7,1029,-8,SW,4.1156,NA,NA
1046,2010,2,13,13,4,NA,NA,NA,-20,32,1028,-6,SW,5.6589,NA,NA
1047,2010,2,13,14,4,NA,NA,NA,-19,32.32,1027,-5,SW,6.6878,NA,NA
1048,2010,2,13,15,4,NA,NA,NA,-20,29.65,1027,-5,SW,8.2311,NA,NA
1049,2010,2,13,16,4,NA,NA,NA,-19,32.32,1027,-5,SW,9.26,NA,NA
1050,2010,2,13,17,4,NA,NA,NA,-19,34.88,1026,-6,SW,10.2889,NA,NA
1051,2010,2,13,18,4,NA,NA,NA,-18,41.03,1027,-7,SW,11.3178,NA,NA
1052,2010,2,13,19,4,NA,NA,NA,-19,40.7,1027,-8,SW,12.3467,NA,NA
1053,2010,2,13,20,4,NA,NA,NA,-18,51.87,1027,-10,SW,13.3756,NA,NA
1054,2010,2,13,21,4,NA,NA,NA,-18,51.87,1027,-10,SE,1.0289,NA,NA
1055,2010,2,13,22,4,NA,NA,NA,-18,56.16,1027,-11,SE,2.5722,NA,NA
1056,2010,2,13,23,4,NA,NA,NA,-19,51.56,1027,-11,SE,3.6011,NA,NA
1057,2010,2,14,0,4,NA,NA,NA,-18,60.85,1027,-12,SE,5.1444,NA,NA
1058,2010,2,14,1,4,NA,NA,NA,-19,60.58,1027,-13,SE,6.1733,NA,NA
1059,2010,2,14,2,4,NA,NA,NA,-19,71.38,1027,-15,SE,6.6877,NA,NA
1060,2010,2,14,3,4,NA,NA,NA,-18,65.98,1027,-13,SE,8.231,NA,NA
1061,2010,2,14,4,4,NA,NA,NA,-18,60.85,1027,-12,SW,1.5433,NA,NA
1062,2010,2,14,5,4,NA,NA,NA,-16,72.02,1028,-12,SW,2.5722,NA,NA
1063,2010,2,14,6,4,NA,NA,NA,-16,72.02,1029,-12,SW,3.0866,NA,NA
1064,2010,2,14,7,4,NA,NA,NA,-17,77.92,1030,-14,SW,4.1155,NA,NA
1065,2010,2,14,8,4,NA,NA,NA,-15,78.27,1031,-12,SE,1.0289,NA,NA
1066,2010,2,14,9,4,NA,NA,NA,-15,57.02,1032,-8,cv,0.5144,NA,NA
1067,2010,2,14,10,4,NA,NA,NA,-18,41.03,1032,-7,NE,1.5433,NA,NA
1068,2010,2,14,11,4,NA,NA,NA,-18,37.99,1032,-6,NE,3.0866,NA,NA
1069,2010,2,14,12,4,NA,NA,NA,-19,34.88,1032,-6,NW,2.5722,NA,NA
1070,2010,2,14,13,4,NA,NA,NA,-19,34.88,1032,-6,NW,4.1155,NA,NA
1071,2010,2,14,14,4,NA,NA,NA,-17,41.35,1031,-6,NW,5.1444,NA,NA
1072,2010,2,14,15,4,NA,NA,NA,-17,41.35,1031,-6,NW,7.2022,NA,NA
1073,2010,2,14,16,4,NA,NA,NA,-17,41.35,1031,-6,NW,9.7744,NA,NA
1074,2010,2,14,17,4,NA,NA,NA,-17,44.65,1031,-7,NW,11.3177,NA,NA
1075,2010,2,14,18,4,NA,NA,NA,-17,52.17,1031,-9,NW,12.861,NA,NA
1076,2010,2,14,19,4,NA,NA,NA,-18,47.93,1031,-9,NW,13.3754,NA,NA
1077,2010,2,14,20,4,NA,NA,NA,-18,47.93,1032,-9,NW,14.4043,NA,NA
1078,2010,2,14,21,4,NA,NA,NA,-18,65.98,1032,-13,SE,0.5144,NA,NA
1079,2010,2,14,22,4,NA,NA,NA,-18,71.6,1033,-14,SW,0.5144,NA,NA
1080,2010,2,14,23,4,NA,NA,NA,-18,71.6,1034,-14,SE,0.5144,NA,NA
1081,2010,2,15,0,4,NA,NA,NA,-19,71.38,1034,-15,cv,0.5144,NA,NA
1082,2010,2,15,1,4,NA,NA,NA,-19,77.57,1034,-16,cv,0.5144,NA,NA
1083,2010,2,15,2,4,NA,NA,NA,-19,77.57,1034,-16,cv,1.0288,NA,NA
1084,2010,2,15,3,4,NA,NA,NA,-20,84.23,1033,-18,cv,1.5432,NA,NA
1085,2010,2,15,4,4,NA,NA,NA,-20,77.39,1033,-17,NE,0.5144,NA,NA
1086,2010,2,15,5,4,NA,NA,NA,-22,70.71,1034,-18,SE,1.0289,NA,NA
1087,2010,2,15,6,4,NA,NA,NA,-22,70.71,1033,-18,SE,2.0578,NA,NA
1088,2010,2,15,7,4,NA,NA,NA,-23,76.84,1034,-20,SE,2.5722,NA,NA
1089,2010,2,15,8,4,NA,NA,NA,-21,70.94,1034,-17,cv,0.5144,NA,NA
1090,2010,2,15,9,4,NA,NA,NA,-21,46.98,1034,-12,NE,1.5433,NA,NA
1091,2010,2,15,10,4,NA,NA,NA,-22,39.71,1034,-11,NE,2.5722,NA,NA
1092,2010,2,15,11,4,NA,NA,NA,-21,40.04,1034,-10,NE,3.0866,NA,NA
1093,2010,2,15,12,4,NA,NA,NA,-21,34.23,1034,-8,cv,0.5144,NA,NA
1094,2010,2,15,13,4,NA,NA,NA,-21,34.23,1033,-8,NW,2.0578,NA,NA
1095,2010,2,15,14,4,NA,NA,NA,-21,34.23,1033,-8,NW,4.63,NA,NA
1096,2010,2,15,15,4,NA,NA,NA,-20,37.34,1032,-8,NW,6.1733,NA,NA
1097,2010,2,15,16,4,NA,NA,NA,-20,37.34,1032,-8,NW,7.7166,NA,NA
1098,2010,2,15,17,4,NA,NA,NA,-19,44.01,1032,-9,NW,9.2599,NA,NA
1099,2010,2,15,18,4,NA,NA,NA,-19,51.56,1032,-11,SE,1.0289,NA,NA
1100,2010,2,15,19,4,NA,NA,NA,-19,55.87,1033,-12,SE,2.0578,NA,NA
1101,2010,2,15,20,4,NA,NA,NA,-19,60.58,1033,-13,SE,3.6011,NA,NA
1102,2010,2,15,21,4,NA,NA,NA,-20,60.3,1033,-14,SE,4.63,NA,NA
1103,2010,2,15,22,4,NA,NA,NA,-20,60.3,1033,-14,SE,5.6589,NA,NA
1104,2010,2,15,23,4,NA,NA,NA,-20,71.16,1033,-16,SE,6.1733,NA,NA
1105,2010,2,16,0,4,NA,NA,NA,-21,65.23,1033,-16,SE,6.6877,NA,NA
1106,2010,2,16,1,4,NA,NA,NA,-20,71.16,1033,-16,SE,7.7166,NA,NA
1107,2010,2,16,2,4,NA,NA,NA,-21,70.94,1033,-17,SE,8.7455,NA,NA
1108,2010,2,16,3,4,NA,NA,NA,-22,70.71,1032,-18,SE,9.7744,NA,NA
1109,2010,2,16,4,4,NA,NA,NA,-21,70.94,1032,-17,SE,11.3177,NA,NA
1110,2010,2,16,5,4,NA,NA,NA,-22,70.71,1032,-18,SE,12.3466,NA,NA
1111,2010,2,16,6,4,NA,NA,NA,-22,70.71,1032,-18,SE,13.8899,NA,NA
1112,2010,2,16,7,4,NA,NA,NA,-21,70.94,1032,-17,SE,14.9188,NA,NA
1113,2010,2,16,8,4,NA,NA,NA,-20,60.3,1033,-14,SE,15.9477,NA,NA
1114,2010,2,16,9,4,NA,NA,NA,-18,60.85,1032,-12,SE,16.9766,NA,NA
1115,2010,2,16,10,4,NA,NA,NA,-17,52.17,1032,-9,SW,1.0289,NA,NA
1116,2010,2,16,11,4,NA,NA,NA,-17,48.25,1032,-8,SW,2.0578,NA,NA
1117,2010,2,16,12,4,NA,NA,NA,-17,38.32,1031,-5,SW,3.6011,NA,NA
1118,2010,2,16,13,4,NA,NA,NA,-17,35.53,1030,-4,SW,5.1444,NA,NA
1119,2010,2,16,14,4,NA,NA,NA,-17,32.97,1029,-3,SW,6.1733,NA,NA
1120,2010,2,16,15,4,NA,NA,NA,-16,35.86,1029,-3,SW,7.7166,NA,NA
